Timestamp,Roll,Pitch,Yaw,EulerX,EulerY,EulerZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LinearAccX,LinearAccY,LinearAccZ,Pressure,Altitude+10,Piezo,Label
00:19:04:245,70.33,1.21,-164.55,70.33,-1.21,164.55,0.12,-0.56,-0.8,0.16,0.53,2.74,0.12,52.25,20.26,-4.39,-231.16,-418.19,-128.64,1.47,2.72,-0.22,1013.54,7.55,0,4
00:19:04:361,74.03,-2.52,-165.76,74.03,2.52,165.76,0.1,-0.59,-0.78,0.16,0.92,0.29,3.77,-30.21,-18.07,-6.41,-220.66,-421.7,-135.41,1.88,0.34,3.5,1013.53,7.63,0,4
00:19:04:476,71.09,3.65,-163.1,71.09,-3.65,163.1,0.15,-0.56,-0.8,0.15,0.49,0.78,-2.21,-11.66,-22.16,-5.98,-227.66,-414.67,-148.95,1.44,0.72,-2.53,1013.54,7.39,8,4
00:19:04:592,67.88,-0.99,-164.18,67.88,0.99,164.18,0.11,-0.55,-0.81,0.17,-0.25,0.79,-1.94,13.79,16.97,-6.35,-224.16,-428.73,-128.64,0.67,0.81,-2.32,1013.53,7.6,91,4
00:19:04:708,65.55,-2.88,-164.25,65.55,2.88,164.25,0.09,-0.53,-0.82,0.18,-0.79,0.9,-0.76,-16.54,14.1,-3.6,-236.42,-426.97,-123.56,0.12,0.95,-1.18,1013.55,7.55,33,4
00:19:04:824,69.66,-3.21,-164.05,69.66,3.21,164.05,0.09,-0.56,-0.8,0.18,0.66,1.61,-0.41,1.53,-14.59,-5.19,-213.65,-428.73,-125.26,1.59,1.67,-0.76,1013.56,7.37,47,4
00:19:04:940,71.63,-3.4,-163.44,71.63,3.4,163.44,0.1,-0.58,-0.79,0.19,0.72,1.11,1.2,-3.3,-20.26,-3.23,-232.91,-416.43,-147.26,1.67,1.17,0.88,1013.56,7.46,105,4
00:19:05:055,73.57,-1.05,-162.61,73.57,1.05,162.61,0.12,-0.59,-0.78,0.18,-0.02,0.96,-1.58,-21.36,-1.53,-8.79,-220.66,-414.67,-132.03,0.94,0.98,-1.86,1013.57,7.33,77,4
00:19:05:171,74.05,-4.14,-163.03,74.05,4.14,163.03,0.1,-0.59,-0.78,0.19,0.48,0.63,-0.51,-12.21,-7.08,-3.11,-213.65,-421.7,-128.64,1.44,0.71,-0.78,1013.55,7.37,83,4
00:19:05:286,70.96,1.05,-163.26,70.96,-1.05,163.26,0.13,-0.57,-0.8,0.17,0.6,0.72,0.69,-16.05,-8.54,-7.26,-238.17,-428.73,-115.1,1.54,0.7,0.37,1013.58,7.25,37,4
00:19:05:402,72.73,4.25,-161.56,72.73,-4.25,161.56,0.16,-0.57,-0.79,0.16,0.69,1.02,0.52,0.85,5.19,-3.72,-224.16,-435.76,-128.64,1.65,0.94,0.23,1013.55,7.54,7,4
00:19:05:517,77.24,3.74,-161.86,77.24,-3.74,161.86,0.16,-0.6,-0.77,0.15,-0.06,1.79,-0.25,19.53,20.69,-5.86,-218.91,-437.52,-126.95,0.91,1.72,-0.47,1013.53,7.6,29,4
00:19:05:633,71.3,3.86,-163.25,71.3,-3.86,163.25,0.15,-0.56,-0.8,0.15,0.22,0.72,2.16,-22.46,4.7,-5.8,-211.9,-430.49,-116.79,1.17,0.66,1.84,1013.56,7.37,31,4
00:19:05:749,76.08,5.38,-162.69,76.08,-5.38,162.69,0.17,-0.59,-0.77,0.14,0.29,1.01,-0.72,13.92,13.98,-4.03,-231.16,-432.25,-132.03,1.25,0.91,-0.96,1013.57,7.4,29,4
00:19:05:865,71.04,6.67,-163.9,71.04,-6.67,163.9,0.17,-0.56,-0.8,0.13,1.09,3.1,-2.52,31.31,10.8,-7.32,-239.92,-448.06,-137.11,2.03,2.98,-2.84,1013.58,7.53,0,4
00:19:05:981,74.84,7.51,-163.02,74.84,-7.51,163.02,0.18,-0.58,-0.78,0.13,-0.27,0.9,-0.9,6.9,13.24,-2.5,-231.16,-439.27,-125.26,0.69,0.77,-1.15,1013.57,7.31,81,4
00:19:06:096,75.03,11.53,-162.55,75.03,-11.53,162.55,0.21,-0.57,-0.78,0.11,0.11,1.07,-0.33,-13.12,-2.69,-7.87,-236.42,-434,-133.72,1.06,0.87,-0.58,1013.55,7.52,39,4
00:19:06:212,72.8,8.15,-161.39,72.8,-8.15,161.39,0.19,-0.56,-0.79,0.14,0.88,-0.19,1.75,-36.62,-23.07,-5.31,-225.91,-444.55,-123.56,1.82,-0.34,1.46,1013.55,7.33,17,4
00:19:06:327,66.76,11.93,-159.51,66.76,-11.93,159.51,0.22,-0.51,-0.82,0.15,0.76,0.96,0.68,-15.99,-9.95,-6.84,-241.67,-425.22,-138.8,1.66,0.75,0.29,1013.56,7.39,70,4
00:19:06:465,69.71,6.8,-160.81,69.71,-6.8,160.81,0.18,-0.54,-0.8,0.16,-0.23,0.91,-0.79,-17.09,14.59,-3.91,-243.42,-458.6,-133.72,0.7,0.79,-1.14,1013.59,7.22,93,4
00:19:06:581,70.4,7.98,-160.38,70.4,-7.98,160.38,0.19,-0.55,-0.8,0.15,0.52,0.68,1.56,-15.44,4.33,-4.88,-253.93,-444.55,-123.56,1.45,0.54,1.23,1013.57,7.28,37,4
00:19:06:696,73.37,7.32,-160.42,73.37,-7.32,160.42,0.19,-0.57,-0.79,0.15,-0.2,0.59,0.66,-7.51,14.28,-8.85,-241.67,-446.3,-135.41,0.75,0.46,0.38,1013.59,7.33,17,4
00:19:06:855,67.82,5.23,-161.68,67.82,-5.23,161.68,0.16,-0.53,-0.81,0.16,0.25,0.71,0.39,1.95,18.92,-2.32,-241.67,-442.79,-132.03,1.17,0.61,0.02,1013.53,7.71,55,4
00:19:06:971,68.09,4.81,-160.64,68.09,-4.81,160.64,0.16,-0.54,-0.81,0.17,-0.21,1.45,1.13,-4.21,3.54,-6.59,-238.17,-446.3,-128.64,0.71,1.36,0.76,1013.54,7.75,47,4
00:19:07:087,72.7,4.24,-160.28,72.7,-4.24,160.28,0.17,-0.57,-0.79,0.17,-0.19,0.69,-0.02,-4.39,2.38,-2.69,-252.18,-460.36,-128.64,0.76,0.61,-0.31,1013.52,7.8,31,4
00:19:07:203,74.69,4.64,-159.79,74.69,-4.64,159.79,0.18,-0.58,-0.78,0.17,0.29,1.03,0.45,-0.43,2.75,-8.06,-248.68,-442.79,-135.41,1.25,0.95,0.19,1013.53,7.66,69,4
00:19:07:318,78,2.55,-160.19,78,-2.55,160.19,0.17,-0.61,-0.76,0.17,-0.34,0.5,-1.75,1.95,10.5,-5.31,-234.67,-456.85,-138.8,0.63,0.45,-1.95,1013.52,7.87,35,4
00:19:07:434,72.62,4.2,-160.89,72.62,-4.2,160.89,0.16,-0.57,-0.79,0.16,0.39,0.95,0.27,-14.53,-4.88,-2.56,-241.67,-467.39,-148.95,1.35,0.87,-0.03,1013.51,7.84,27,4
00:19:07:550,76.94,2.52,-161.56,76.94,-2.52,161.56,0.16,-0.6,-0.77,0.16,-1.03,1.18,-0.98,9.4,6.41,-7.02,-238.17,-456.85,-152.34,-0.06,1.14,-1.2,1013.48,8.11,24,4
00:19:07:666,82.01,2.42,-162.79,82.01,-2.42,162.79,0.16,-0.64,-0.74,0.15,0.31,0.81,0.5,-1.4,9.22,-2.87,-250.43,-448.06,-157.42,1.29,0.77,0.37,1013.48,8.05,38,4
00:19:07:782,82.98,1.63,-162.64,82.98,-1.63,162.64,0.15,-0.64,-0.73,0.15,0.34,1.21,-0.19,-2.69,7.08,-5.49,-248.68,-442.79,-138.8,1.33,1.18,-0.31,1013.47,8.15,29,4
00:19:07:897,86.01,-0.04,-164.11,86.01,0.04,164.11,0.14,-0.67,-0.72,0.15,-0.5,1.24,-0.85,-3.23,16.6,-6.65,-236.42,-437.52,-154.03,0.49,1.24,-0.92,1013.49,8.03,3,4
00:19:08:013,88.42,-1.47,-165.51,88.42,1.47,165.51,0.12,-0.69,-0.7,0.15,0.4,1.42,-0.12,5.43,1.46,-4.7,-248.68,-442.79,-145.57,1.4,1.44,-0.14,1013.49,7.96,61,4
00:19:08:128,83.32,-1.96,-166.6,83.32,1.96,166.6,0.11,-0.66,-0.73,0.15,0.16,1.54,-0.97,3.3,2.5,-6.77,-248.68,-456.85,-152.34,1.16,1.58,-1.09,1013.52,7.9,51,4
00:19:08:244,80.64,-2.67,-166.8,80.64,2.67,166.8,0.1,-0.64,-0.75,0.15,0.09,0.58,1.19,-14.83,1.1,-3.6,-241.67,-435.76,-152.34,1.07,0.63,1.03,1013.5,7.87,55,4
00:19:08:359,82.1,-1.24,-167.08,82.1,1.24,167.08,0.11,-0.65,-0.74,0.14,0.55,0.91,0.05,-11.96,-4.82,-8.3,-236.42,-448.06,-157.42,1.54,0.93,-0.09,1013.53,7.69,79,4
00:19:08:475,84.58,-3.85,-170.71,84.58,3.85,170.71,0.07,-0.67,-0.73,0.13,-0.4,0.85,2.09,-10.38,6.9,-0.98,-241.67,-439.27,-132.03,0.59,0.92,2,1013.51,7.9,52,4
00:19:08:591,88.87,-5.84,-172.48,88.87,5.84,172.48,0.06,-0.7,-0.7,0.13,0.1,0.6,-0.89,3.6,8.97,-9.64,-232.91,-430.49,-160.8,1.09,0.71,-0.91,1013.54,7.38,33,4
00:19:08:707,80.7,-3.86,-166.66,80.7,3.86,166.66,0.09,-0.64,-0.75,0.16,0.86,0.77,1.95,-23.99,-48.95,-5.55,-241.67,-439.27,-148.95,1.85,0.84,1.78,1013.56,7.41,0,4
00:19:08:823,74.03,-3.37,-165.87,74.03,3.37,165.87,0.09,-0.6,-0.78,0.17,1.73,0.67,-0.64,0.79,-33.2,-9.64,-224.16,-446.3,-165.88,2.68,0.72,-0.91,1013.54,7.37,120,4
00:19:08:938,70.68,-8.33,-168.29,70.68,8.33,168.29,0.04,-0.58,-0.8,0.18,-0.96,1.67,-0.77,21.79,-0.06,-3.23,-250.43,-434,-150.65,-0.02,1.82,-1.09,1013.57,7.29,137,4
00:19:09:054,73.6,-7.1,-168.93,73.6,7.1,168.93,0.05,-0.6,-0.78,0.17,0.43,0.37,0.12,-41.63,-10.56,-5.19,-239.92,-444.55,-150.65,1.38,0.49,-0.16,1013.6,7.14,43,4
00:19:09:193,76.92,-6.49,-168.55,76.92,6.49,168.55,0.06,-0.62,-0.77,0.16,-0.24,0.52,-0.43,-28.63,11.54,-5.8,-232.91,-437.52,-140.49,0.73,0.63,-0.66,1013.56,7.4,29,4
00:19:09:308,82.48,-7.43,-170.29,82.48,7.43,170.29,0.05,-0.66,-0.74,0.15,0.35,0.96,-0.14,-3.42,-1.65,-4.46,-239.92,-426.97,-143.88,1.33,1.09,-0.27,1013.57,7.12,35,4
00:19:09:424,75.63,-8.43,-172.19,75.63,8.43,172.19,0.02,-0.61,-0.77,0.15,0.25,1.29,0.43,-11.66,26.31,-4.09,-224.16,-432.25,-148.95,1.21,1.44,0.18,1013.58,7.33,57,4
00:19:09:539,80.31,-6.85,-172.76,80.31,6.85,172.76,0.04,-0.64,-0.75,0.14,-0.71,1.33,-0.69,35.46,30.7,-7.32,-231.16,-442.79,-155.73,0.27,1.45,-0.86,1013.57,7.33,0,4
00:19:09:655,77.29,-10.21,-172.3,77.29,10.21,172.3,0.01,-0.63,-0.76,0.16,-0.42,1.94,-0.8,11.29,24.17,-2.38,-231.16,-428.73,-148.95,0.54,2.12,-1.02,1013.59,7.12,43,4
00:19:09:770,69.41,-9.18,-171.45,69.41,9.18,171.45,0.01,-0.57,-0.81,0.16,0.21,1.23,0.63,-33.94,-9.58,-5.43,-222.41,-434,-133.72,1.14,1.39,0.29,1013.62,6.8,93,4
00:19:09:886,72.19,-9.63,-171.81,72.19,9.63,171.81,0.01,-0.59,-0.79,0.16,0.45,0.6,1.75,-27.34,-9.09,-3.54,-227.66,-425.22,-132.03,1.39,0.76,1.45,1013.64,6.89,72,4
00:19:10:002,73.42,-8.06,-170.59,73.42,8.06,170.59,0.03,-0.6,-0.78,0.16,0.22,0.64,0.22,-11.35,3.97,-5.62,-222.41,-430.49,-137.11,1.17,0.78,-0.06,1013.62,7.02,31,4
00:19:10:118,73.42,-5.07,-170.3,73.42,5.07,170.3,0.05,-0.6,-0.79,0.15,1.2,0.81,1.18,-14.1,-14.47,-4.27,-225.91,-430.49,-130.34,2.16,0.89,0.9,1013.59,7.16,28,4
00:19:10:234,72.93,-4.95,-169.55,72.93,4.95,169.55,0.06,-0.59,-0.79,0.15,0.4,0.69,2.06,-1.83,-0.79,-5.86,-222.41,-430.49,-150.65,1.35,0.78,1.77,1013.57,7.17,11,4
00:19:10:349,74.43,-3.55,-169.18,74.43,3.55,169.18,0.07,-0.6,-0.78,0.15,-0.09,1.25,-0.32,7.39,12.76,-4.76,-220.66,-442.79,-135.41,0.87,1.31,-0.59,1013.6,7.16,43,4
00:19:10:465,70.8,0.71,-168.83,70.8,-0.71,168.83,0.1,-0.57,-0.8,0.13,-0.04,1.4,-2.18,5.98,13.24,-6.71,-217.15,-442.79,-128.64,0.91,1.39,-2.51,1013.6,7.33,37,4
00:19:10:580,63.6,1.19,-167.58,63.6,-1.19,167.58,0.1,-0.52,-0.84,0.14,-0.2,1.2,-1.78,-17.88,6.47,-4.88,-231.16,-449.82,-138.8,0.69,1.18,-2.23,1013.56,7.48,52,4
00:19:10:696,62.01,3.44,-167.01,62.01,-3.44,167.01,0.12,-0.5,-0.85,0.14,0.35,0.84,-0.02,-10.86,5.55,-5.86,-225.91,-444.55,-130.34,1.23,0.78,-0.49,1013.58,7.35,39,4
00:19:10:812,66.65,2.97,-166.3,66.65,-2.97,166.3,0.12,-0.54,-0.82,0.14,0.17,0.86,0.05,-22.46,-6.96,-5.07,-225.91,-437.52,-123.56,1.08,0.81,-0.34,1013.58,7.24,37,4
00:19:10:928,69.94,2.4,-166.49,69.94,-2.4,166.49,0.12,-0.56,-0.81,0.14,0.28,1.07,0.74,-16.97,-3.3,-4.58,-215.4,-441.03,-133.72,1.22,1.03,0.39,1013.57,7.52,55,4
00:19:11:044,72.94,1.74,-166.52,72.94,-1.74,166.52,0.12,-0.58,-0.79,0.14,0.29,0.89,0.34,-15.63,-8.36,-4.64,-220.66,-442.79,-138.8,1.25,0.86,0.05,1013.54,7.59,50,4
00:19:11:159,75.38,1.03,-166.24,75.38,-1.03,166.24,0.12,-0.6,-0.78,0.14,-0.4,1.05,0.24,-5.55,8.97,-6.23,-227.66,-428.73,-135.41,0.57,1.04,-0.01,1013.54,7.66,47,4
00:19:11:275,76.46,1.91,-165.45,76.46,-1.91,165.45,0.13,-0.6,-0.77,0.14,-0.06,1.21,0.09,10.44,6.29,-4.82,-238.17,-435.76,-145.57,0.91,1.18,-0.14,1013.55,7.56,41,4
00:19:11:390,77.49,4.68,-165.5,77.49,-4.68,165.5,0.15,-0.61,-0.77,0.12,0.37,1.27,0.48,-8.85,-2.87,-6.16,-238.17,-432.25,-132.03,1.34,1.19,0.26,1013.53,7.6,62,4
00:19:11:519,82.84,6.12,-165.07,82.84,-6.12,165.07,0.17,-0.64,-0.74,0.11,0.13,0.86,-0.61,1.28,9.58,-5.98,-238.17,-439.27,-142.18,1.11,0.75,-0.74,1013.53,7.57,52,4
00:19:11:635,82.08,4.01,-164.83,82.08,-4.01,164.83,0.15,-0.64,-0.74,0.13,-0.05,0.9,0.6,-18.01,4.27,-2.99,-229.41,-444.55,-130.34,0.94,0.83,0.46,1013.55,7.44,59,4
00:19:11:750,86.44,3.54,-166.08,86.44,-3.54,166.08,0.15,-0.67,-0.72,0.11,0.02,0.64,-0.36,0.12,9.03,-7.87,-236.42,-448.06,-130.34,1.01,0.58,-0.42,1013.56,7.43,55,4
00:19:11:909,94.09,6.87,-164.52,94.09,-6.87,164.52,0.19,-0.71,-0.68,0.09,1.33,1.52,-1.17,6.29,-13.49,-4.03,-208.4,-444.55,-143.88,2.32,1.4,-1.09,1013.56,7.39,33,4
00:19:12:025,92.22,5.47,-165.01,92.22,-5.47,165.01,0.17,-0.7,-0.69,0.1,-0.13,0.79,0.78,-17.03,-7.14,-6.29,-241.67,-435.76,-128.64,0.86,0.7,0.82,1013.56,7.33,27,4
00:19:12:140,87.96,2.78,-166.65,87.96,-2.78,166.65,0.14,-0.68,-0.71,0.11,0.35,1.23,-1.68,13.06,1.59,-5.31,-231.16,-432.25,-142.18,1.35,1.18,-1.71,1013.57,7.18,63,4
00:19:12:256,84.65,1.84,-167.6,84.65,-1.84,167.6,0.13,-0.66,-0.73,0.12,0.61,0.7,0.65,-21.67,-9.16,-5.49,-224.16,-456.85,-155.73,1.61,0.67,0.56,1013.58,7.24,55,4
00:19:12:371,86.75,2.03,-167.63,86.75,-2.03,167.63,0.13,-0.67,-0.72,0.11,-0.38,1.11,-1.58,-2.01,16.42,-5.43,-243.42,-444.55,-133.72,0.62,1.07,-1.64,1013.58,7.2,46,4
00:19:12:487,88.32,2.84,-168.37,88.32,-2.84,168.37,0.13,-0.68,-0.71,0.1,0.33,0.56,0.41,-21.3,-7.02,-4.52,-234.67,-439.27,-132.03,1.33,0.51,0.39,1013.58,7.29,54,4
00:19:12:603,81.99,1.7,-168.9,81.99,-1.7,168.9,0.12,-0.65,-0.75,0.11,0.58,1.06,0.11,-17.4,2.5,-6.1,-229.41,-444.55,-150.65,1.57,1.03,-0.03,1013.56,7.56,37,4
00:19:12:719,85.02,2.36,-169.03,85.02,-2.36,169.03,0.12,-0.66,-0.73,0.1,-0.03,1.33,-0.83,5.31,12.15,-5.49,-238.17,-432.25,-152.34,0.97,1.28,-0.92,1013.54,7.62,55,4
00:19:12:835,87.7,1.31,-169.78,87.7,-1.31,169.78,0.11,-0.68,-0.71,0.1,0.21,0.67,-0.51,-8.24,10.56,-3.85,-232.91,-430.49,-147.26,1.21,0.65,-0.55,1013.54,7.4,45,4
00:19:12:950,82.6,3.92,-169.73,82.6,-3.92,169.73,0.13,-0.65,-0.75,0.09,-0.5,1.98,-1.39,1.34,14.77,-5.43,-248.68,-446.3,-142.18,0.49,1.91,-1.52,1013.55,7.42,41,4
00:19:13:066,83.9,3.49,-170.04,83.9,-3.49,170.04,0.12,-0.66,-0.74,0.09,-0.04,0.14,0.16,-16.48,0.73,-5.92,-225.91,-437.52,-150.65,0.95,0.08,0.05,1013.57,7.34,47,4
00:19:13:181,80.9,7.44,-168.76,80.9,-7.44,168.76,0.15,-0.63,-0.76,0.08,-0.4,1.28,-0.82,-10.44,15.99,-4.46,-238.17,-442.79,-135.41,0.58,1.15,-0.97,1013.57,7.22,31,4
00:19:13:297,82.74,5.41,-168.04,82.74,-5.41,168.04,0.15,-0.64,-0.74,0.1,0.37,1.73,-0.01,-5.62,11.54,-5.98,-236.42,-444.55,-130.34,1.36,1.63,-0.14,1013.59,7.25,51,4
00:19:13:412,85.93,3.31,-168.75,85.93,-3.31,168.75,0.13,-0.67,-0.72,0.1,0.32,1,-0.96,5.31,5.07,-4.64,-224.16,-442.79,-138.8,1.31,0.94,-1.03,1013.59,7.04,43,4
00:19:13:528,79.58,0.21,-169.59,79.58,-0.21,169.59,0.1,-0.63,-0.76,0.12,0.05,1.07,1.26,-11.9,2.26,-4.39,-245.17,-442.79,-148.95,1.04,1.07,1.08,1013.61,7.1,47,4
00:19:13:644,84.24,1.34,-169.14,84.24,-1.34,169.14,0.12,-0.66,-0.73,0.11,-0.43,1.03,-0.81,0.18,14.16,-6.04,-211.9,-423.46,-143.88,0.56,1.01,-0.91,1013.61,7.05,53,4
00:19:13:760,79.97,4.31,-168.64,79.97,-4.31,168.64,0.13,-0.63,-0.76,0.1,0.34,0.83,1,-11.17,-7.57,-4.52,-231.16,-428.73,-148.95,1.33,0.75,0.83,1013.6,7.07,76,4
00:19:13:876,75.37,4.7,-167.87,75.37,-4.7,167.87,0.14,-0.6,-0.78,0.11,0.06,1.25,0.65,-0.67,5,-4.88,-225.91,-423.46,-137.11,1.02,1.17,0.4,1013.59,7.25,59,4
00:19:13:991,76.54,5.62,-167.04,76.54,-5.62,167.04,0.15,-0.6,-0.78,0.11,-0.03,1.1,-0.36,-5.49,7.08,-5,-225.91,-441.03,-116.79,0.93,1.01,-0.59,1013.59,7.25,39,4
00:19:14:107,71.1,8.79,-166.06,71.1,-8.79,166.06,0.17,-0.56,-0.81,0.11,0.13,1.05,0.61,-13.55,-2.93,-4.39,-224.16,-428.73,-138.8,1.06,0.89,0.29,1013.58,7.39,55,4
00:19:14:246,73.22,7.33,-165.63,73.22,-7.33,165.63,0.16,-0.57,-0.79,0.11,-0.09,1.23,0.69,-9.28,8.97,-5.13,-229.41,-419.95,-133.72,0.86,1.1,0.4,1013.54,7.54,23,4
00:19:14:361,75.4,7.52,-165.57,75.4,-7.52,165.57,0.17,-0.59,-0.78,0.11,0.24,0.61,1.24,-13.98,5.31,-5.31,-201.39,-423.46,-140.49,1.2,0.48,0.99,1013.56,7.22,26,4
00:19:14:477,69.76,3.57,-166.31,69.76,-3.57,166.31,0.13,-0.56,-0.81,0.13,0.18,1.08,-0.38,-3.17,15.14,-5.49,-208.4,-430.49,-123.56,1.11,1.02,-0.73,1013.59,7.11,57,4
00:19:14:592,72.16,7.22,-166.07,72.16,-7.22,166.07,0.16,-0.57,-0.8,0.11,0.18,0.87,0.04,3.23,5.07,-6.16,-220.66,-435.76,-142.18,1.12,0.74,-0.27,1013.6,7.05,10,4
00:19:14:708,73.6,2.69,-166.51,73.6,-2.69,166.51,0.13,-0.59,-0.79,0.13,-0.21,1,0.01,-7.81,-0.73,-4.33,-204.9,-416.43,-150.65,0.75,0.95,-0.27,1013.62,6.83,23,4
00:19:14:823,68.58,0.66,-166.31,68.58,-0.66,166.31,0.11,-0.55,-0.81,0.15,-0.27,1.43,0.1,-11.05,0.98,-5.13,-210.15,-414.67,-148.95,0.66,1.42,-0.26,1013.64,6.73,31,4
00:19:14:939,69.53,1.12,-165.67,69.53,-1.12,165.67,0.12,-0.56,-0.81,0.15,-0.26,1.15,0.28,-4.39,4.33,-5.74,-208.4,-437.52,-130.34,0.68,1.13,-0.07,1013.64,6.68,29,4
00:19:15:055,71.44,0.87,-165.3,71.44,-0.87,165.3,0.12,-0.57,-0.8,0.15,0.34,0.8,0.67,-19.47,-4.03,-4.33,-213.65,-418.19,-138.8,1.29,0.78,0.36,1013.64,6.86,28,4
00:19:15:171,74.28,1.23,-165.21,74.28,-1.23,165.21,0.13,-0.59,-0.78,0.15,0.56,0.98,0.53,-0.85,-6.04,-5.74,-192.64,-407.65,-145.57,1.52,0.96,0.26,1013.61,7.01,55,4
00:19:15:287,74.89,0.96,-164.59,74.89,-0.96,164.59,0.13,-0.59,-0.78,0.15,0.08,0.9,-0.41,-4.7,4.15,-5.13,-213.65,-432.25,-152.34,1.05,0.88,-0.67,1013.62,6.91,37,4
00:19:15:402,76.71,0.26,-164.52,76.71,-0.26,164.52,0.13,-0.61,-0.77,0.15,0.07,1.31,-0.94,-2.56,5.62,-4.76,-197.89,-412.92,-137.11,1.04,1.3,-1.17,1013.61,7.07,52,4
00:19:15:518,77.82,1.24,-164.59,77.82,-1.24,164.59,0.13,-0.61,-0.76,0.15,0.03,0.81,-0.69,-3.48,6.47,-6.35,-222.41,-419.95,-126.95,1.01,0.79,-0.9,1013.61,7.1,45,4
00:19:15:633,78.66,-0.52,-164.84,78.66,0.52,164.84,0.12,-0.62,-0.76,0.15,0.03,1.14,-0.18,-7.87,-0.06,-4.27,-199.64,-411.16,-132.03,1.01,1.15,-0.37,1013.6,7.17,53,4
00:19:15:749,82.1,0.71,-165.38,82.1,-0.71,165.38,0.13,-0.64,-0.74,0.14,0.33,0.84,0.09,-9.95,0.73,-6.16,-189.13,-425.22,-135.41,1.32,0.82,-0.04,1013.59,7.14,43,4
00:19:15:865,85.44,-1.8,-166.77,85.44,1.8,166.77,0.11,-0.67,-0.72,0.14,-0.45,0.64,1.19,-17.82,-3.17,-4.88,-203.14,-411.16,-121.87,0.55,0.67,1.11,1013.58,7.27,20,4
00:19:15:981,88.35,-1.56,-167.79,88.35,1.56,167.79,0.11,-0.69,-0.7,0.13,0.03,0.84,0.06,-3.72,11.41,-5.86,-199.64,-407.65,-128.64,1.03,0.87,0.03,1013.59,7.21,25,4
00:19:16:097,81.83,-1.17,-167.94,81.83,1.17,167.94,0.1,-0.65,-0.74,0.14,0.08,0.89,-1.52,-0.98,7.08,-5.98,-210.15,-414.67,-104.95,1.07,0.91,-1.66,1013.6,7.03,61,4
00:19:16:212,82.77,0.21,-168.34,82.77,-0.21,168.34,0.11,-0.65,-0.74,0.12,0.06,1.04,0.14,-9.52,1.22,-4.64,-194.39,-419.95,-130.34,1.05,1.03,0.01,1013.6,7.12,39,4
00:19:16:328,81.69,1.44,-168.61,81.69,-1.44,168.61,0.12,-0.64,-0.75,0.12,0.2,0.89,-0.83,-2.2,3.85,-6.47,-204.9,-416.43,-103.25,1.19,0.87,-0.97,1013.59,7.23,47,4
00:19:16:443,83.35,2.52,-168.75,83.35,-2.52,168.75,0.12,-0.65,-0.74,0.11,-0.09,0.97,-0.12,-10.74,3.54,-4.7,-190.89,-419.95,-116.79,0.9,0.92,-0.23,1013.58,7.3,44,4
00:19:16:569,85.3,3.1,-168.63,85.3,-3.1,168.63,0.13,-0.66,-0.73,0.1,0.01,1.1,-0.4,0.92,7.45,-4.94,-199.64,-428.73,-121.87,1,1.04,-0.48,1013.57,7.41,51,4
00:19:16:684,84.96,3.07,-168.84,84.96,-3.07,168.84,0.13,-0.66,-0.73,0.1,0.07,1.04,0.48,-7.69,3.97,-5.49,-201.39,-423.46,-123.56,1.07,0.98,0.4,1013.59,7.31,43,4
00:19:16:800,85.68,4.77,-168.86,85.68,-4.77,168.86,0.14,-0.67,-0.73,0.09,0.08,1.07,-0.48,-0.79,7.08,-5.31,-201.39,-441.03,-110.02,1.07,0.99,-0.55,1013.58,7.18,42,4
00:19:16:961,80.9,4.88,-169.05,80.9,-4.88,169.05,0.14,-0.63,-0.75,0.09,0.19,0.73,0.84,-12.88,-2.81,-5.37,-189.13,-425.22,-118.49,1.17,0.64,0.68,1013.6,7.09,45,4
00:19:17:077,80.9,5.61,-168.88,80.9,-5.61,168.88,0.14,-0.63,-0.76,0.09,0.18,1.23,-0.11,0.61,5.49,-4.88,-203.14,-442.79,-104.95,1.17,1.14,-0.26,1013.6,7.16,35,4
00:19:17:193,77.02,7.7,-168.95,77.02,-7.7,168.95,0.15,-0.6,-0.78,0.08,0,0.93,-0.21,-9.28,-0.06,-5.8,-220.66,-435.76,-135.41,0.96,0.8,-0.43,1013.6,7.06,47,4
00:19:17:309,77.44,6.36,-168.38,77.44,-6.36,168.38,0.15,-0.61,-0.77,0.1,0.14,1.04,0.26,-4.46,3.3,-4.58,-211.9,-448.06,-130.34,1.11,0.93,0.04,1013.62,6.97,39,4
00:19:17:424,80.32,6.57,-168.03,80.32,-6.57,168.03,0.15,-0.63,-0.76,0.09,0.15,0.87,-0.31,-5.19,0,-6.23,-213.65,-435.76,-118.49,1.12,0.75,-0.48,1013.61,7.15,45,4
00:19:17:540,82.42,5.84,-167.65,82.42,-5.84,167.65,0.15,-0.64,-0.75,0.1,0.15,1.1,0.23,-9.09,1.16,-5,-203.14,-439.27,-138.8,1.14,1,0.1,1013.59,7.07,42,4
00:19:17:656,76.99,7.57,-167.45,76.99,-7.57,167.45,0.16,-0.6,-0.78,0.1,0.13,1.04,-0.55,-3.66,-0.24,-5.25,-199.64,-446.3,-135.41,1.1,0.9,-0.77,1013.62,7.03,38,4
00:19:17:772,79.5,7.05,-166.89,79.5,-7.05,166.89,0.16,-0.62,-0.76,0.1,0.15,0.93,0.25,-10.8,-1.59,-5.68,-210.15,-439.27,-145.57,1.12,0.8,0.07,1013.6,7.11,51,4
